"lon","lat","zone"
0.146076291796016,0.615766825995543,1
1.33207491259742,0.0365540241954126,3
1.20310075481722,-0.3008785547903,3
0.702146048106927,0.638537937312573,3
0.703533477454317,0.490634012970908,3
0.312113082550447,0.277681819624464,1
-0.0658038212950845,0.206982073135842,1
0.896246626762025,0.184884224409396,3
0.311140269395689,0.310813409622949,1
0.118915076198205,0.266239605614411,1
0.140521039957579,0.385124954090453,1
0.628420000610029,0.483089000230363,2
0.189107755584345,0.506815051090087,1
0.07931861200935,-0.015162517542505,1
0.671902962512458,0.720943479925139,2
-0.587210230195189,0.839459764652191,1
0.871784777067626,0.0580250517151313,3
0.576773355501515,0.514764955852631,2
0.102762360449081,0.587273533554247,1
0.577117559982466,0.482051647230516,2
1.0160739087045,0.246615620421409,3
0.462558394144447,0.394743460361006,2
0.486050383878879,0.727685881381249,2
0.65439001795786,0.546028241720114,2
0.79265165370602,0.0751252603818176,3
0.374193857987313,0.317251651389113,2
0.227333260065152,0.53794916511855,1
0.146919403345422,0.140563339704636,1
0.529210894281622,0.336105144885739,2
0.628105085778211,0.734667926849079,2
0.799090784812036,0.545797457296253,3
0.28339114930247,0.147986668424939,1
0.275086142548636,0.20385340991409,1
0.138515361539322,0.308929211308036,1
0.993803614599358,0.430927819561283,3
-0.0530592921633419,0.133182304859313,1
0.811977906746885,0.478443856062863,3
0.397516546223729,0.143999997394821,2
0.744317325412983,0.451665187201936,3
0.185341845546888,0.280358091253534,1
0.777377530312774,0.196023653062071,3
0.568894803675171,0.539376956410151,2
0.267983046414952,0.461234614507001,1
0.0541859543065834,0.228280371897913,1
0.075260696357314,0.194097457658158,1
-0.0622622371914776,0.448902001592185,1
0.486100128323111,-0.147125285829722,2
1.06236732896315,0.100154662884795,3
0.137710505066048,0.420052699542515,1
0.891497900594858,-0.345425823817546,3
-0.0231780960699468,0.217925790954284,1
1.04125237962834,0.320637389094546,3
0.293971696080635,-0.0162042868134518,1
0.917681105617351,-0.17929183052966,3
0.677703833057584,0.381223191365577,2
0.632098879271249,0.694201053085113,2
0.64640182599784,0.327557627088023,2
0.332828466264702,0.426508846775163,1
0.80990798099483,0.079616763337878,3
0.18735519886277,0.174485500119943,1
0.706871985596087,0.18180338209912,3
0.596469869813815,0.0369294678714263,2
0.703293728337964,0.643639668742992,3
0.944196579345789,0.164862529888731,3
-0.174608287142147,0.731721339855874,1
0.179168345427023,0.135389242513784,1
0.19396227894862,0.0129978623498503,1
0.849530221113304,0.0674486541600921,3
0.595572619971719,-0.116237123267519,2
0.827072924574574,0.25799671636746,3
0.136152830354807,0.408762377889884,1
0.606237395587792,0.358856317142019,2
0.365550892161684,0.0893803888791241,2
0.283578678103554,0.456947091918431,1
0.296240892336344,0.673436329972633,1
0.558718120538885,0.53848841428036,2
0.73643129270776,0.166853715930403,3
0.949006642123004,0.491674135273909,3
