"x","y","zone"
0.916652633445151,1.84001541918114,2
0.879901652175165,1.82165087573867,2
0.0416102474109852,1.80090758736202,1
0.243141091741063,1.89438770802104,1
0.180070156912517,1.9223237993072,1
0.220607710900286,1.86023189581877,1
0.868787535251654,1.7950921973906,2
0.291685064811166,1.48806537223469,3
0.868883133888431,1.88616826842933,2
0.294408242931217,1.48759157218194,3
0.230937901038805,1.91571504992975,1
0.805043259982509,1.91606915229938,2
0.704804916090774,1.47544915538082,4
0.793886058434006,1.78907262980424,2
0.298529262520815,1.43644504736127,3
0.0322836406581802,1.36006033573012,3
0.686076242331835,1.35108951729293,4
0.788580229215138,1.34888253549345,4
0.176328183703125,1.48175032731264,3
0.193558109070244,1.94706120921066,1
0.239857222178986,1.83532695252808,1
0.194428850131913,1.44895565784493,3
0.102940425931942,1.93833955872812,1
0.0129781328550773,1.4428117282223,3
0.754804124289099,1.87698583508375,2
0.747087422839273,1.52530060409234,4
0.897854268252826,1.44425982889275,4
0.117913662314648,1.85875440647573,1
0.183844546502701,1.35073732159555,3
0.699785521401046,1.48397965544083,4
0.312149063994293,1.45802532686882,3
0.7433525440478,1.87344038415908,2
0.961561581819155,1.77686794258519,2
0.859354778271215,1.54109910296626,4
0.888165644803061,1.89386595560769,2
0.260317626074248,1.7872412190547,1
0.674068357177055,1.84938953567997,2
0.895880006648367,1.92856346318144,2
0.21532852071462,1.8652741003159,1
0.720938181164535,1.45102781516144,4
0.118010615213495,1.93727501877024,1
0.923219918614184,1.84713409349013,2
0.0777588197937468,1.39770246847066,3
0.769963751792349,1.82916484952343,2
0.242865452698944,1.53154064781882,3
0.725875805246667,1.51432061396565,4
0.133571484150633,1.88789135244604,1
0.301278829555342,1.88347414692307,1
0.0899095990916249,1.94284385004034,1
0.216603969267523,1.9538077177443,1
0.856355366286798,1.45770131637975,4
0.754039672158426,1.43377233473771,4
0.979122066851915,1.46583314882113,4
0.766269845263008,1.98739873814862,2
0.115203425182053,1.96302163342364,1
0.824903241815651,1.47247657340147,4
0.783176397166355,1.83978126121082,2
0.0826723914963426,1.5129940845508,3
0.257620451560966,1.94055127963351,1
0.96080952786745,1.52299422914245,4
0.0525829454134917,1.96773752994887,1
0.957197611310706,1.86009719676416,2
0.911227589155338,1.93614443371678,2
0.729253523476236,1.98909050992964,2
0.859951627980452,1.97359148357363,2
0.824607540316461,1.46065879785191,4
0.203688181241695,1.49304399308125,3
0.295529878711677,1.53523766330356,3
0.178090619991021,1.86138751263205,1
0.0565776902641985,1.40941450262718,3
0.128196348599903,1.46992781667998,3
0.879754092862015,1.42225727658714,4
0.174909930404904,1.54438899787852,3
0.714509606746817,1.85137215206628,2
0.32067141942305,1.87375649752817,1
0.0216240969074541,1.85125717632911,1
0.81347297668457,1.93114164461096,2
0.764070317858411,1.86044918486478,2
0.966079644149286,1.36909908205372,4
0.0267528458395624,1.44112195404462,3
0.685225818734127,1.52037708386249,4
0.270036864744173,1.85851922162673,1
0.77638531078347,1.8357288006233,2
0.116553806374804,1.44633135630456,3
0.00571092462071683,1.39477202421001,3
0.172350324733323,1.48139861115823,3
0.815133146835095,1.93516011636165,2
0.721433923458052,1.80971822548818,2
0.941313310388522,1.82160291411539,2
0.976534543491737,1.84957733298664,2
0.799027214876609,1.81160537293324,2
0.217277864113834,1.45239041883146,3
0.312719566180906,1.47343213743196,3
0.287422436612041,1.80976626670197,1
0.71159238984324,1.78283680660077,2
0.853800760121713,1.37758487381466,4
0.229535736554395,1.92573391554493,1
0.29051616599476,1.43429791982976,3
0.164552781799843,1.90071690471567,1
0.900263877540012,1.87523906584756,2
0.721515625932533,1.38026789237355,4
0.0828133186310879,1.95798296048876,1
0.162075619133946,1.93407954466137,1
0.0830604876384139,1.41579515416311,3
0.706890815497376,1.83073079874862,2
0.218306102835143,1.9515138227352,1
0.278036528403848,1.40987001768252,3
0.216219187153981,1.50916659594099,3
0.310304470470594,1.38908368825467,3
0.700641336100386,1.45659633303877,4
0.11312584388589,1.44472961726386,3
0.659994947567675,1.77282928957275,2
0.25658866082246,1.45572012862573,3
0.309028597696964,1.8738708791178,1
0.757777798733395,1.91570261145693,2
0.17161096603116,1.87200665238668,1
0.85336437012048,1.43125404821848,4
0.684326396005694,1.7862793303144,2
0.872613139153644,1.9098015503902,2
0.198637800456921,1.38335082054917,3
0.180375157013501,1.48144862707554,3
0.861164273682213,1.34674389078632,4
0.801182589344727,1.41882528947208,4
0.047988988059212,1.92376151871468,1
0.250005752500845,1.35588366935473,3
0.854493481315253,1.49210828421835,4
0.766473915599403,1.45528602447748,4
0.964852028853912,1.78244333526329,2
0.816739725367888,1.50703189146846,4
0.232884039274207,1.81622324452349,1
0.0599376658962807,1.79093381442092,1
0.290682270006603,1.89351961001123,1
0.286386294725095,1.90231604916002,1
0.223731779136625,1.86564728870708,1
0.814297151940712,1.89482577473491,2
0.290401845580374,1.53749392954579,3
0.956851959574013,1.9061698882361,2
0.87635186656029,1.7747206145576,2
0.767670101600885,1.8022415788187,2
0.189812249145808,1.8426181842515,1
0.840656078278041,1.77959184378103,2
0.790123486485099,1.86273622536904,2
0.149075046899414,1.46250547879999,3
0.760473722351878,1.48868313402158,4
0.0651720141392085,1.94812708354417,1
0.0662306993556558,1.93279937463345,1
0.195360766742844,1.4448239306092,3
0.246710406732198,1.80727806964289,1
0.929544603107031,1.49414892672212,4
0.17729364318474,1.51251681401777,3
0.161302118499356,1.88127307347019,1
0.0634413775104214,1.91358723514432,1
0.172422803712287,1.51835194390697,3
0.0834585572869983,1.51753147849212,3
0.160731701019278,1.39450886421116,3
0.118703415136575,1.39059259395363,3
0.798668475044239,1.41064460707285,4
0.875393705997872,1.54722681703331,4
0.196421133552212,1.82861345897827,1
0.313144090796716,1.86765787957049,1
0.315149241048028,1.33853580072057,3
0.695238987935707,1.94844251017873,2
0.864437596620363,1.83543621547607,2
0.111070689027268,1.4384228130737,3
0.8982302668727,1.53921974553481,4
0.754310320599307,1.80188155446839,2
0.0372360250024009,1.91976847215356,1
0.126521925460454,1.80996825394045,1
0.146685542119085,1.44557192766704,3
0.901492010410759,1.78096464015789,2
0.707405501396116,1.41708363231813,4
0.670815271506878,1.51312898587972,4
0.123092193231836,1.34687982592793,3
0.82814570880204,1.8503457352847,2
0.981810137754772,1.9312226192946,2
0.191645314171177,1.83178472577268,1
0.750155048516765,1.96761327996834,2
0.0941068740579649,1.36035629063483,3
0.297599615326407,1.55284506332418,3
0.219761835029302,1.49443435469002,3
0.00544820508362027,1.4540479972797,3
0.106676972265763,1.50377956675937,3
0.747216040595132,1.84073026564671,2
0.190208789336856,1.4030425173267,3
0.236638626800454,1.4853405265197,3
0.941951429861365,1.77649571931337,2
0.720621222448582,1.46221781937297,4
0.795874848145247,1.46061729866606,4
0.223587818468187,1.50098673750395,3
0.706892841453268,1.88898208111129,2
0.169707721411728,1.52651723153402,3
0.889686233279901,1.44070074846175,4
0.282160576404992,1.95271135936344,1
0.980481527364859,1.82901576870882,2
0.93446523510539,1.87383871410442,2
0.0802844406375312,1.40465738219094,3
0.695069668402243,1.41021986844307,4
0.25765718812797,1.34779241510828,3
0.0563668511866359,1.8910384836666,1
0.135429312841163,1.3882933180964,3
0.961471143812919,1.40330828958336,4
0.17879525214805,1.40600602613521,3
0.0699117436432978,1.53366328328887,3
0.0786845460235374,1.43691230980642,3
0.00450268023014069,1.80797728606158,1
0.69415905829512,1.45609068101986,4
0.184283033553639,1.40358019412686,3
0.322181194539799,1.97362212929732,1
0.854985178628447,1.98864927046062,2
0.243823636133794,1.4740025364295,3
0.674650624115486,1.98627572978896,2
0.756410902180173,1.85629583813899,2
0.180190592328401,1.40725504729944,3
0.237199367858493,1.77709250441509,1
0.285544489125465,1.42571738927038,3
0.266752848704008,1.85414761117017,1
0.921228266445687,1.52739282486279,4
0.221889276518836,1.82828704100408,1
0.187240699394012,1.46007456128493,3
0.783391036406043,1.38015856268323,4
0.860007768012979,1.4780422388963,4
0.841334515462513,1.92640190170979,2
0.736327675540489,1.39355921267697,4
0.0647406872369233,1.96934840065837,1
0.0930994310204871,1.9876598165287,1
0.815056945262896,1.8511732518581,2
0.918151962499763,1.36781887228101,4
0.909585514845047,1.80062568163866,2
0.0313383148803492,1.99202611209663,1
0.172677095866494,1.46830789910606,3
0.120084898764966,1.42232416208318,3
0.694190952469525,1.93351403420949,2
0.0997287627283368,1.44590413726101,3
0.0288591228507459,1.8950326019183,1
0.729477821786143,1.95287632412437,2
0.948558501224965,1.54104003416181,4
0.88402133908011,1.94701580680422,2
0.67043448001775,1.37219653386209,4
0.243329769356584,1.51660204047087,3
0.877777829404245,1.919466405287,2
0.754767691110214,1.921765729034,2
0.221418016448128,1.84831392406414,1
0.732834607789968,1.45165632352431,4
0.112114502971678,1.49945870341947,3
0.756663025030214,1.78916563975758,2
0.125419022820843,1.92122248858779,1
0.262326641252369,1.43891502149112,3
0.249687967140938,1.43872483204742,3
0.760181853635772,1.40552729401538,4
0.236616589951818,1.51010824939082,3
0.875885112032155,1.48870277182059,4
0.701359138156846,1.49607282579329,4
0.717853380349674,1.92136541624015,2
0.295631733580795,1.84605196059947,1
0.183048059893446,1.92817816611638,1
0.867841320275282,1.969600308819,2
0.190531457936799,1.91498608797626,1
0.171351620841597,1.48992466040965,3
0.264080099488446,1.93843310725602,1
0.279056608846062,1.51217670225813,3
0.210377158659021,1.36736279013987,3
0.110936235367798,1.47224267596797,3
0.811938960549212,1.79320808675741,2
0.204415394800296,1.77815502814948,1
0.816256489714957,1.96973869383416,2
0.20310081534466,1.51755960713817,3
0.808178384546121,1.86287056046994,2
0.267070859438344,1.78464657325561,1
0.109181066258473,1.43602301216504,3
0.725812814882351,1.47365809990277,4
0.879081062217429,1.82357121216457,2
0.330684723941027,1.94842023206325,1
0.713259839367261,1.82524542579142,2
0.185331404984882,1.8512294681241,1
0.289641492959682,1.43010183559726,3
0.767667813273426,1.88432656705892,2
0.0663248086224659,1.94025893476539,1
0.982734170873184,1.52287983342181,4
0.158495179529523,1.47259961648665,3
0.177851967660117,1.3657053535766,3
0.765392384239868,1.45030205539481,4
0.796773451622203,1.78756380431197,2
0.176698117250262,1.44132542704032,3
0.326026814681396,1.48765077827978,3
0.888473843569611,1.94821845890296,2
0.157535320617747,1.37826915427549,3
0.153279242878989,1.98542995210722,1
0.925115008830302,1.53623354865259,4
0.308732061445492,1.39774281834784,3
0.921426330907084,1.93949095823235,2
0.835366518459329,1.84729366512355,2
0.0672510342997266,1.38778799475414,3
0.17881587818946,1.4569526640878,3
0.970499438914936,1.52289365111121,4
0.13255778995431,1.54709701014197,3
0.741588484996371,1.37188729641452,4
0.792726919912174,1.84916233904564,2
0.312053253639827,1.51927974217789,3
0.0591440622143331,1.84694537868324,1
0.848152937953803,1.93442720144772,2
0.178602517945715,1.54085394288299,3
0.24113915078186,1.8904837088874,1
0.757682121408777,1.83440548547133,2
0.981524838567502,1.91650534881832,2
0.757696417232836,1.92953371370752,2
0.879689201701945,1.94464655596203,2
0.796914043320087,1.35825046142001,4
0.026935866006487,1.88724572092,1
0.800650165993813,1.90926332393789,2
0.146394552616694,1.45375645993244,3
0.983618682531593,1.85405128757972,2
0.0295340990050347,1.93089829500298,1
0.100934200717998,1.52638612941247,3
0.288457652460842,1.90538695903324,1
0.851401882548397,1.8303256743942,2
0.249957485065563,1.46046705826944,3
0.967433287827089,1.94555697792566,2
