"x","y","zone"
0.818104772861116,1.46177388243197,3
0.164524255599827,1.6390028171846,1
0.335628352410859,1.50941121117777,2
0.900641025698278,1.88326344090205,3
0.422284383035731,1.69294814805904,2
0.97499662648188,1.77194347282719,3
0.728688954935642,1.86106785512315,3
0.75685761594912,1.44163873940128,3
0.525297503290931,1.97695627631655,2
0.287447713990696,1.76002883791987,1
0.143704127247911,1.50373048831405,1
0.620154117164202,1.3910052455418,2
0.16302219030913,1.74859599314535,1
0.28215441337903,1.5927790480164,1
0.616007027287269,1.55124708624139,2
0.640749742153566,1.59334938124864,2
0.069290589686716,1.83816197324039,1
0.968481455408037,1.4719285574179,3
0.675717259356752,1.35671588307067,3
0.845117460713955,1.56003724291133,3
0.628548031427199,1.89951542809289,2
0.307671201281482,1.74025644695813,1
0.809359096199041,1.39020044568942,3
0.0597021698707249,1.82641937822421,1
0.722007019433659,1.97333338620002,3
0.741462646983564,1.95803627101479,3
0.297575089216698,1.59116158038942,1
0.601913981371326,1.5660024927345,2
0.801471955627203,1.81334246567705,3
0.0258239510538988,1.39419505361828,1
0.0709877753839828,1.65989066034971,1
0.4859029101138,1.44642171227982,2
0.442881606755545,1.35383219829772,2
0.965871153922053,1.48908610594318,3
0.0784633933322039,1.46491654826341,1
0.309134081343655,1.39598763625884,1
0.0317048968852032,1.92769808250836,1
0.872018492036732,1.4193891074889,3
0.468054228139808,1.75525094452836,2
0.739536724681966,1.66973510529414,3
0.745855767600005,1.60183250012084,3
0.717045717521105,1.71202781937014,3
0.330377901296597,1.74415578067597,1
0.012096402811585,1.45349536638622,1
0.158974427903304,1.68579827687732,1
0.173314439796377,1.97174867951372,1
0.125400373520097,1.99286095784339,1
0.303639781324891,1.83655056641191,1
0.153933589324588,1.43732326495051,1
0.705285855256952,1.9748757787609,3
0.44761142195086,1.78429018017662,2
0.363677582630189,1.84705659034637,2
0.552952987351455,1.50269972552146,2
0.275866392457392,1.56856771120791,1
0.184931237577694,1.66480703470717,1
0.69428512562532,1.70261178934971,3
0.619706736042863,1.89609949133273,2
0.895836259674979,1.49496816232804,3
0.677420613869326,1.86689833791855,3
0.162082627242198,1.70306702306621,1
0.206319888702128,1.73091414556741,1
0.637415019551991,1.92341142846246,2
0.709628638683353,1.47506380332379,3
0.879782799097011,1.58729211596966,3
0.902425864265533,1.45237649732916,3
0.20132603162434,1.87643658020441,1
0.403660145591712,1.5460248428529,2
0.398046331378864,1.74737597668693,2
0.176060801328858,1.80089292520504,1
0.224241829180392,1.33969259073466,1
0.614571632369189,1.80750099824821,2
0.683148461510427,1.78365894309821,3
0.780632724519819,1.61669532229894,3
0.553059778885217,1.48116300582997,2
0.0163873686990701,1.50682314747403,1
0.270790369993774,1.95476256646633,1
0.400304945294047,1.52608827839325,2
0.871431992176222,1.88520658772767,3
