"lon","lat","zone"
0.662112024043889,0.509977900384073,2
0.976768069751609,0.075145322459797,4
0.941618720541461,0.218229454469631,4
0.726580081004371,0.592670002512905,2
0.219930483743553,0.214450663938785,3
0.207614253966724,0.503945680000332,1
0.166198892532312,0.125191622227833,3
0.817465647633528,0.108904877912408,4
0.0691692068906723,0.184036725907782,3
0.690073640708636,0.0808996262467377,4
0.897035559798591,0.593736389424317,2
0.802762159894785,0.184587831129347,4
0.241244896408771,0.445017528043201,1
0.253122080231516,0.594443240051402,1
0.715434292793841,0.212334307764019,4
0.926645584435889,0.147524378302095,4
0.122336004910337,0.136856962156661,3
0.111333225809532,0.62568743922346,1
0.00730225765563333,0.15018437225627,3
0.139121483676188,0.533324978861727,1
0.0560915503912321,0.184644555127191,3
0.673756761063124,0.203902206786192,4
0.326729018456756,0.18698031860829,3
0.910642409337707,0.610339724773292,2
0.696270285963917,0.447086151779893,2
0.308212709501838,0.0405188794620802,3
0.018544861333308,0.482422011881942,1
0.824514613249375,0.0194405225174894,4
0.69186784094648,0.10647127798216,4
0.0795326069461679,0.213127113632276,3
0.00135450537289794,0.468398483301047,1
0.292144524168833,0.59679539341609,1
0.267852885747954,0.55899940163937,1
0.739983636778307,0.519473401606612,2
0.0939083909521294,0.640187680238591,1
0.23049542434361,0.537295955538934,1
0.861975230392888,0.0346234256005882,4
0.155774834584797,0.0255296055384794,3
0.061487529495561,0.0224166697800842,3
0.909606177020502,0.106377924893936,4
0.208499273572262,0.0920460186170532,3
0.770672187354175,0.443721613165176,2
0.920178614555692,0.641651367383857,2
0.71017283083401,0.599248281731523,2
0.0197906327282591,0.0303721268095613,3
0.0205366831203295,0.152803883622424,3
0.295394473162583,0.579288854930156,1
0.109692846399641,0.598860619934482,1
0.264516798476348,0.521254513190552,1
0.89507118614977,0.203415366577413,4
0.762128768336742,0.108605031401889,4
0.0609635684396611,0.650619982219819,1
0.996679128616326,0.211791631018451,4
0.00981665074503433,0.522683090500898,1
0.136983257124636,0.132094232592929,3
0.884026437677847,0.148014637767018,4
0.0163276761125734,0.627043493495599,1
0.150335460901117,0.140543155755819,3
0.230459217112443,0.613102813389448,1
0.667950944926913,0.568208291048123,2
0.0975687746029185,0.575144707193541,1
0.886386279126248,0.45831783680772,2
0.186034107595346,0.10026281525577,3
0.91761369628064,0.660395016389867,2
0.77912803452631,0.178633717922275,4
0.883097384731754,0.102900851191415,4
0.293658041553406,0.5306153279924,1
0.816559504173444,0.166050805175645,4
0.822103422654619,0.0777483321696244,4
0.144118284930642,0.0115811499593726,3
0.805620868841674,0.19657726114866,4
0.883660462399055,0.620666776793293,2
0.919731638336153,0.183675449468357,4
0.272848592779948,0.449506402953312,1
0.0910136816642195,0.505629807975682,1
0.79650381758582,0.4909861329147,2
0.156025347548571,0.188560733830375,3
0.786622033347051,0.157379649529781,4
0.853396392499827,0.603601777385885,2
0.710735889813898,0.177147117423474,4
0.171063019844187,0.126950843669962,3
0.99315150121171,0.00787900723383541,4
0.0854188416724181,0.486470247961807,1
0.939035756465205,0.0900511581708827,4
0.810150575310647,0.645883022417485,2
0.193830681948294,0.215902605019448,3
0.917954926814087,0.525750168158303,2
0.280261582120966,0.161193366749691,3
0.779167246934414,0.506610620644086,2
0.200744357173419,0.660398603492887,1
0.0669373096398692,0.515451745527007,1
0.862408867246249,0.542187503442995,2
0.228287981887565,0.139923889034353,3
0.909541604839632,0.594453758184035,2
0.897007436089559,0.600649718795941,2
0.12871806629473,0.528240389519408,1
0.107753788326827,0.20778262551635,3
0.0934083922769272,0.024389029299951,3
0.305484384765452,0.555867562608327,1
0.692853193237772,0.539987139986619,2
0.0534066223721655,0.653316194503964,1
0.22878183861067,0.0880118432756634,3
0.664034388260571,0.0384129058970072,4
0.869983693076788,0.14948874057177,4
0.194708007863175,0.452857794310349,1
0.939001376657429,0.140049620602134,4
0.698405197463273,0.15853874340614,4
0.864156416183486,0.077828358656308,4
0.0402508750434849,0.101376703307846,3
0.889606542956271,0.12122390352017,4
0.0620248879419223,0.482242093324934,1
0.929445615858423,0.512822399238061,2
0.885171750241386,0.612815310707806,2
0.259536415391873,0.0678671697227551,3
0.849737378335301,0.215713050936364,4
0.153497270619201,0.154619774923477,3
0.192470350024199,0.0917189627767579,3
0.265816098436085,0.441299797139505,1
0.3107303104534,0.130628718615893,3
0.675503148253402,0.114230336843889,4
0.937567438780561,0.095464471573502,4
0.10036318720244,0.576737210075395,1
0.845015884495089,0.444279087897971,2
0.806665293433872,0.596030396878886,2
0.173944645105582,0.504000537618194,1
0.810641538380089,0.0477618064572417,4
0.907909425629482,0.539064742351405,2
0.922799156230747,0.18575204626164,4
0.0311431484376459,0.0912290307455602,3
0.256966669460551,0.181527514875109,3
0.187483886139795,0.171767021774687,3
0.780232467648052,0.493596318169076,2
0.67430886286387,0.0446080808702529,4
0.715534528165893,0.65170691855003,2
0.904781377870449,0.627590950977094,2
0.117879970382809,0.462725670765757,1
0.8270413011523,0.173062976725419,4
0.283190278251947,0.534002860743375,1
0.786866692211953,0.648707167233924,2
0.977900365125801,0.0578171996569666,4
0.116143604847746,0.0157950217366588,3
0.268060745959302,0.0703129354585311,3
0.736004987780395,0.445303747400398,2
0.696557476639102,0.50616654688902,2
0.173332963184151,0.598160389005231,1
0.753581446607296,0.169206031578401,4
0.00811667258991908,0.108485164494994,3
0.778633857263826,0.109684381808156,4
0.212044196432281,0.52809451956809,1
0.91255850255818,0.630872641787462,2
0.706857578108327,0.124471303356445,4
0.100936250296758,0.597438155867322,1
0.0774250953115207,0.129837285440304,3
0.233463380068615,0.10237709449379,3
0.0647804196661919,0.107538223252639,3
0.795450524641222,0.212322044211394,4
0.202158126510961,0.468602474840406,1
0.925106532888737,0.461350572822219,2
0.138801497740506,0.531691216486236,1
0.126636386587463,0.482250242833235,1
0.101796429658075,0.629333004376719,1
0.8613287231198,0.530771178472537,2
0.850402332021599,0.458842909931345,2
0.202498432924271,0.212990987656128,3
0.179869428090045,0.00388375519207759,3
0.147152286123108,0.00547894267203412,3
0.227278812683486,0.162325428763287,3
0.00238231981869532,0.459070217848722,1
0.249441653124754,0.150696017481488,3
0.154798165000822,0.0810172222048923,3
0.804232842085227,0.600207776131636,2
0.893809817141461,0.46703752202952,2
0.923680645600786,0.116563296373308,4
0.76940794047549,0.0442004879695466,4
0.68602968707442,0.144981578202981,4
0.706479209353526,0.0139451480347704,4
0.748208354819568,0.566658280432534,2
0.892484623660918,0.0220443108627566,4
0.920288563453976,0.141655414056315,4
0.86697315955035,0.505996989024382,2
0.166287435730841,0.118544009147752,3
0.824119059751531,0.189923366547952,4
0.0592256577315689,0.0135505993317151,3
0.9885237287493,0.593309499242361,2
0.30744259806862,0.448853980200903,1
0.24523986821236,0.2122939441318,3
0.117343796081916,0.474785854406353,1
0.820597269561494,0.600811712818171,2
0.252750547989922,0.107078251997364,3
0.780495102714792,0.548818973782418,2
0.873591670128646,0.621319831242854,2
0.696853471809136,0.0284239290520584,4
0.0981316337046894,0.582202124605896,1
0.700169944801975,0.122602890244648,4
0.987098320347112,0.628899023894039,2
0.0780349284659016,0.536734294474117,1
0.1119701413054,0.17981505431685,3
0.742303751759036,0.54331484297216,2
0.853019961947315,0.534344944282759,2
0.979471319320779,0.55170580813962,2
0.90647760800512,0.522317637062253,2
0.99360450605825,0.0142018438880909,4
0.949440811871127,0.50334762635094,2
0.0966451957797659,0.507629495929384,1
0.028275794875546,0.49307125508148,1
0.0783194050310585,0.601810571587403,1
0.279915419987134,0.621081101005164,1
0.28900312358326,0.482118000605565,1
0.856730798589082,0.0925459194578831,4
0.703720932767795,0.105556345497884,4
0.144254542140907,0.137885747514813,3
0.99194262337519,0.0922028562177353,4
0.766945030989197,0.16252463933931,4
0.248955035509519,0.201631488170582,3
0.814428070417636,0.469616236321953,2
0.141047428727381,0.636384890274662,1
0.902333673700928,0.186440812846101,4
0.169423462960952,0.456958791025681,1
0.193731096926318,0.600168061801173,1
0.129415300525466,0.195911880348429,3
0.667659094850262,0.0820932014061927,4
0.326991335565836,0.178946367877475,3
0.0774012144147511,0.448843510160205,1
0.945905852537844,0.606266119557361,2
0.0359314161863072,0.595056495119008,1
0.735704232174019,0.0911018015445612,4
0.95600783650194,0.630131740228907,2
0.980327818513671,0.179483529423398,4
0.899607521502084,0.197602311354363,4
0.727213124682912,0.014391692207604,4
0.662805095205357,0.514783853259488,2
0.804834333306463,0.0565727296572667,4
0.177370011952725,0.63980827218377,1
0.296971741007425,0.148118710510465,3
0.801664332089745,0.625974466470289,2
0.77557910874248,0.122037453828601,4
0.847472574510744,0.492273528965839,2
0.275821207628159,0.0847869838691216,3
0.802058499539543,0.532962501125913,2
0.124655436717436,0.637142231991619,1
0.707033711110812,0.130004992901602,4
0.0642406969655256,0.495017687717237,1
0.194525340242298,0.547516265406919,1
0.895123387080602,0.0271063967009954,4
0.973524213360825,0.0230157378887336,4
0.268534152930217,0.532806590705321,1
0.22459090829883,0.585591188972831,1
0.983506062573938,0.135328996534932,4
0.188251080385129,0.0366822094014766,3
0.174639960273667,0.637152198319659,1
0.847814045167495,0.479545013191797,2
0.811453742548525,0.148287304835151,4
0.779742160740577,0.164132037530246,4
0.718575765809269,0.175715470730424,4
0.690997015493506,0.617271745297233,2
0.00993292910196461,0.62292130700672,1
0.114802619543935,0.580900627796258,1
0.962280081776004,0.141748936851711,4
0.734509275559311,0.0381494471671572,4
0.212891046870148,0.107647519572847,3
0.816039877916358,0.20062681432514,4
0.116226708160913,0.143221093984518,3
0.74094055117423,0.170854650259271,4
0.204589927288138,0.536717345248777,1
0.925747152681124,0.461006467497922,2
0.860200144178131,0.023046119741118,4
0.75979127107111,0.598766337157633,2
0.997572267272525,0.216118212650432,4
0.0303227580982095,0.648141953168811,1
0.16553638717986,0.0350198111736005,3
0.678898665391201,0.626172934016377,2
0.099540588351327,0.151265363731687,3
0.230112303280083,0.621167200342641,1
0.862692636371086,0.0474230186522837,4
0.0560483027611914,0.0466764661350831,3
0.255358993969876,0.178625941834103,3
0.811420967089066,0.129271232496966,4
0.789194647692832,0.0833643740125667,4
0.295886238107416,0.567616584837849,1
0.150382941166765,0.487531325529894,1
0.761770439873185,0.122882672427183,4
0.926804810451135,0.173132892771556,4
0.0244298791839171,0.0495694071850316,3
0.0373919084172924,0.629672483992663,1
0.178419216836882,0.442007669954021,1
0.975762482055199,0.467101866722138,2
0.182867984870565,0.531801531254841,1
