"x","y","zone"
0.0274539671372622,1.63611271382744,1
0.294155281073181,1.41042234243221,1
0.145010601385729,1.90799208526311,1
0.20962078011944,1.42882929018656,1
0.424821854368784,1.72927634561971,2
0.219671719535254,1.79043619879238,1
0.69357205941109,1.34750945096299,3
0.866250208631391,1.86591269848093,3
0.733553187198704,1.74211798912814,3
0.192497649098514,1.50860580844114,1
0.0614644299901556,1.84893097228411,1
0.0514602383237798,1.82326553816346,1
0.480136366292136,1.34608706753312,2
0.602352320317877,1.97856698515706,2
0.652657395823626,1.83723087150939,2
0.0700211321259849,1.75554324659981,1
0.842061365717091,1.51973762973485,3
0.108363304283703,1.34089665759461,1
0.339324316509301,1.96115829046914,2
0.624433659345377,1.66216672220808,2
0.946188338921638,1.65617990218672,3
0.931608062004671,1.46293868291989,3
0.386846808036789,1.64955424795042,2
0.29766694799182,1.69546915568398,1
0.107223409240833,1.83012705025594,1
0.251934297406115,1.35633319346848,1
0.00380134226172231,1.37226474057519,1
0.521159651810303,1.74040895587682,2
0.304148922647582,1.62337340361186,1
0.972803129383829,1.69245341846778,3
0.129188068050426,1.81505666556834,1
0.00539791311719455,1.39474494275997,1
0.796710154471221,1.67366128731415,3
0.556255054476205,1.6514808953496,2
0.549877398546087,1.76946108664256,2
0.28671309653786,1.59370162909558,1
0.331519229196711,1.48193497471352,2
0.0147999428783078,1.69105664913222,1
0.673862970650662,1.89565583106713,3
0.709001757500228,1.99323487848435,3
0.563449554404942,1.85587736582961,2
0.295817791856825,1.75923116656587,1
0.308342873558868,1.53830726938724,1
0.469670063453959,1.72620440943966,2
0.229111537344288,1.58039332214565,1
0.263874942701077,1.98476989888984,1
0.6026213374699,1.50302106572722,2
0.304607955898391,1.51005098236319,1
0.232794054129627,1.35960938737995,1
0.274205053906189,1.42780065927705,1
0.739826215823414,1.87176541720061,3
0.609710441423813,1.49811134924229,2
0.797247573237401,1.41813336444366,3
0.987112154030474,1.4042957159558,3
0.799171900978545,1.66933137636216,3
0.109092745380476,1.41093525870013,1
0.633015931438422,1.6853194051446,2
0.781819025140721,1.92857870740076,3
0.885407634611474,1.34651186132917,3
0.0966072401916608,1.77099445734581,1
0.724084535483271,1.8599592294409,3
0.922476397231221,1.58587242006104,3
0.671916128401644,1.85901528824796,3
