"x","y","zone"
0.773531759589096,1.84560370843233,2
0.816833842719858,1.39543013743825,4
0.951063221662398,1.49801873343426,4
0.712985679117218,1.88993993714468,2
0.109923956259899,1.54150970390859,3
0.164681771352619,1.78384278806521,1
0.16346514445527,1.51252627288162,3
0.788557620127103,1.54752966516628,4
0.309655373462569,1.54296779530973,3
0.743202466960065,1.49004033097588,4
0.939888521245774,1.85428846057979,2
0.733778221971751,1.423927784985,4
0.293592448048201,1.823488722766,1
0.0806520957470522,1.90770273389338,1
0.0949139082363458,1.46459755803866,3
0.856948518533981,1.41702279202021,4
0.0901843814356951,1.41059310550075,3
0.216839693336305,1.88026615381513,1
0.0725577814020799,1.4041998961353,3
0.296166957253695,1.84642038733661,1
0.0878212631998933,1.78446590634327,1
0.792398756488878,1.4522511156372,4
0.102559000735346,1.51935681326939,3
0.232038437017566,1.50005879558206,3
0.901217173082964,1.48891275764952,4
0.0643596798392595,1.41765065085061,3
0.207967224390083,1.87766382994961,1
0.979366821952327,1.81578329565792,2
0.704376132738288,1.4512877886518,4
0.185289258437743,1.51963374191347,3
0.207380227134668,1.87556572259327,1
0.736916881265608,1.95471026700607,2
0.140848278825451,1.96648019381833,1
0.836126824945956,1.79890012880869,2
0.0561382650960237,1.95475693532263,1
0.314528819037089,1.89811193003405,1
0.934652177958214,1.37668964551247,4
0.264965284390526,1.46610862894676,3
0.116395172057429,1.47147385713852,3
0.870634799644421,1.4228534375974,4
0.0275839228366036,1.38546615075941,3
0.774242531253304,1.84587486673418,2
0.840243918854208,1.94858594505811,2
0.772465348582459,1.95985697919142,2
0.0568505226760521,1.36801226720502,3
0.140093305910716,1.48541988023369,3
0.124369598138751,1.97401149478364,1
0.0677657652599155,1.88567601243405,1
0.256694538640417,1.89752953833719,1
0.829592204997642,1.90816177798201,2
0.866960462757293,1.42115323134199,4
0.00993681976953521,1.98886289574408,1
0.792281113205571,1.86898487569236,2
0.0479833358092117,1.85264658497559,1
0.183297656033526,1.47937275733762,3
0.854366498439084,1.51581627526721,4
0.12392513377266,1.86280608904136,1
0.321313305060961,1.81275437838001,1
0.290609764117259,1.98334244006147,1
0.930163091499708,1.94847287278688,2
0.0698024229786592,1.89589035175878,1
0.153901268427458,1.41277284558666,3
0.218098268928344,1.47697751117889,3
0.976336997393379,1.7725750572238,2
0.835264747513714,1.46898431554667,4
0.816998177666147,1.37103544626497,4
0.217813494882674,1.83039549309867,1
0.913590573416092,1.44783013700686,4
0.771448305176734,1.40861392653929,4
0.295062768114463,1.43534719924015,3
0.982917850504257,1.47574289764685,4
0.677177538619703,1.94735077693679,2
0.76218390669839,1.54984511621352,4
0.0449389563165023,1.90512013251353,1
0.111398829302448,1.39753328784252,3
0.773128072695318,1.80187368649724,2
0.0373696461220039,1.55070398664196,3
0.708045470702718,1.47005512191516,4
0.753856567838648,1.8251984126,2
0.114916338678543,1.95408912429847,1
0.030218359087361,1.46665245740922,3
0.956582826917712,1.39227199428091,4
0.00940750858223764,1.52538142408564,3
0.731005266265967,1.49944239305525,4
0.715951649005874,1.78110956646248,2
0.100435539382685,1.44939751117334,3
0.86028462586177,1.82282804047263,2
0.209861165816092,1.405632481946,3
0.767074402986839,1.8099364124357,2
0.160589614979865,1.98268385087882,1
0.10081101027556,1.78181642117834,1
0.662412427135441,1.9441126911318,2
0.200668025601108,1.34214576598823,3
0.844397014772939,1.77898846296058,2
